filename	transcription	comment	block	date_time	participant	trial
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_22.wav	skrida hoppa vackla nila	56:10	2	2020/Nov/13/1104	10.0	22.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_23.wav	stapla vandra halta nå		2	2020/Nov/13/1104	10.0	23.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_24.wav	torka fläta virka klösa		2	2020/Nov/13/1104	10.0	24.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_25.wav	skala laga flagna försvara		2	2020/Nov/13/1104	10.0	25.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_3.wav	slå pröva fånga öva		2	2020/Nov/13/1104	10.0	3.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_4.wav	halka skejta doppa banka		2	2020/Nov/13/1104	10.0	4.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_5.wav	nya borsta fläkta karva		2	2020/Nov/13/1104	10.0	5.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_6.wav	strutta öva hiva ströva		2	2020/Nov/13/1104	10.0	6.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_7.wav	skutta promenera akta vanka		2	2020/Nov/13/1104	10.0	7.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_8.wav	greppa knycka fila häkta		2	2020/Nov/13/1104	10.0	8.0
10_sp13_replication_swe_2020_Nov_13_1104_block_2_word_presentation_9.wav	vila svanka krya avsky	50:33	2	2020/Nov/13/1104	10.0	9.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_0.wav	vira grabba linka titta	1:00:52	3	2020/Nov/13/1104	10.0	0.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_1.wav	svabba nypa fila borsta	1:01:10	3	2020/Nov/13/1104	10.0	1.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_10.wav	knacka skura grabba klura		3	2020/Nov/13/1104	10.0	10.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_11.wav	knacka peta häva tysta		3	2020/Nov/13/1104	10.0	11.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_12.wav	ösa snärta rota polera		3	2020/Nov/13/1104	10.0	12.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_13.wav	trampa traska skrida vanka		3	2020/Nov/13/1104	10.0	13.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_14.wav	vika gripa slå torka		3	2020/Nov/13/1104	10.0	14.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_15.wav	tassa lunka kliva halka		3	2020/Nov/13/1104	10.0	15.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_16.wav	greppa slunga fånga norpa		3	2020/Nov/13/1104	10.0	16.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_17.wav	springa greppa stövla svassa	1:06:10	3	2020/Nov/13/1104	10.0	17.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_18.wav	knacka vila svassa porka	låter som ett p 1:06:26	3	2020/Nov/13/1104	10.0	18.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_19.wav	vandra stampa skejta ströva		3	2020/Nov/13/1104	10.0	19.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_2.wav	fly tåga stega strutta		3	2020/Nov/13/1104	10.0	2.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_20.wav	löpa ränna skutta ströva		3	2020/Nov/13/1104	10.0	20.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_21.wav	halka gno knycka slipa		3	2020/Nov/13/1104	10.0	21.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_22.wav	svaja vackla flanera kila		3	2020/Nov/13/1104	10.0	22.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_23.wav	bulta skyffla kliva klösa		3	2020/Nov/13/1104	10.0	23.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_24.wav	glida vackla stå skiva		3	2020/Nov/13/1104	10.0	24.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_25.wav	skala signera hissa plocka		3	2020/Nov/13/1104	10.0	25.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_3.wav	jogga halta marschera rusa		3	2020/Nov/13/1104	10.0	3.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_4.wav	springa knalla marschera rusa		3	2020/Nov/13/1104	10.0	4.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_5.wav	repa fläta slita karva	1:02:20	3	2020/Nov/13/1104	10.0	5.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_6.wav	gå knäa pinna linka		3	2020/Nov/13/1104	10.0	6.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_7.wav	repa rycka avta dunka	1:03:00	3	2020/Nov/13/1104	10.0	7.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_8.wav	baka trippa snegla vingla		3	2020/Nov/13/1104	10.0	8.0
10_sp13_replication_swe_2020_Nov_13_1104_block_3_word_presentation_9.wav	ila skutta skynda snubbla		3	2020/Nov/13/1104	10.0	9.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_0.wav	jogga knalla stampa halta		1	2020/Nov/13/1332	11.0	0.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_1.wav	skyffla norpa tvätta klippa		1	2020/Nov/13/1332	11.0	1.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_10.wav	banka piska hiva hacka		1	2020/Nov/13/1332	11.0	10.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_11.wav	trampa löpa rusa gå		1	2020/Nov/13/1332	11.0	11.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_12.wav	vira fila signera gripa		1	2020/Nov/13/1332	11.0	12.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_13.wav	putta daska rycka ösa		1	2020/Nov/13/1332	11.0	13.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_14.wav	traska pinna kliva ströva		1	2020/Nov/13/1332	11.0	14.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_15.wav	smyga strutta kliva lunka		1	2020/Nov/13/1332	11.0	15.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_16.wav	nypa borsta karva svabba		1	2020/Nov/13/1332	11.0	16.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_17.wav	svaja ila stå vada		1	2020/Nov/13/1332	11.0	17.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_18.wav	slå sno repa fånga		1	2020/Nov/13/1332	11.0	18.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_19.wav	skutta tassa promenera sparka		1	2020/Nov/13/1332	11.0	19.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_2.wav	grabba knacka hissa rota		1	2020/Nov/13/1332	11.0	2.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_20.wav	greppa knycka skura linda		1	2020/Nov/13/1332	11.0	20.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_21.wav	torka fläta snärta klösa		1	2020/Nov/13/1332	11.0	21.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_22.wav	springa tåga snubbla glida		1	2020/Nov/13/1332	11.0	22.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_23.wav	polera gnugga dunka skrubba		1	2020/Nov/13/1332	11.0	23.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_24.wav	halka fly skejta snava		1	2020/Nov/13/1332	11.0	24.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_25.wav	vandra flanera stappla vanka		1	2020/Nov/13/1332	11.0	25.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_3.wav	vingla knäa ragla cykla		1	2020/Nov/13/1332	11.0	3.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_4.wav	skala vika slunga peta		1	2020/Nov/13/1332	11.0	4.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_5.wav	rista knacka slipa klicka		1	2020/Nov/13/1332	11.0	5.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_6.wav	marschera ränna stövla stega		1	2020/Nov/13/1332	11.0	6.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_7.wav	skynda linka svassa kila		1	2020/Nov/13/1332	11.0	7.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_8.wav	pilla bulta plocka klappa		1	2020/Nov/13/1332	11.0	8.0
11_sp13_replication_swe_2020_Nov_13_1332_block_1_word_presentation_9.wav	skrida vackla hoppa stiga		1	2020/Nov/13/1332	11.0	9.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_0.wav	svabba nypa fila borsta		2	2020/Nov/13/1332	11.0	0.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_1.wav	skala signera hissa plocka		2	2020/Nov/13/1332	11.0	1.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_10.wav	vandra stampa skejta ströva		2	2020/Nov/13/1332	11.0	10.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_11.wav	trampa traska skrida vanka		2	2020/Nov/13/1332	11.0	11.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_12.wav	jogga halka marschera rusa		2	2020/Nov/13/1332	11.0	12.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_13.wav	bulta skyffla klippa klösa		2	2020/Nov/13/1332	11.0	13.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_14.wav	tvätta peta riva rista		2	2020/Nov/13/1332	11.0	14.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_15.wav	löpa ränna riva resta		2	2020/Nov/13/1332	11.0	15.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_16.wav	fly tåga skrutta	det sista kan vara strutta	2	2020/Nov/13/1332	11.0	16.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_17.wav	gå knäa pinna linka		2	2020/Nov/13/1332	11.0	17.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_18.wav	greppa slunga pinna norpa		2	2020/Nov/13/1332	11.0	18.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_19.wav	klappa banka pilla putta		2	2020/Nov/13/1332	11.0	19.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_2.wav	promenera knalla hoppa cykla		2	2020/Nov/13/1332	11.0	2.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_20.wav	tassa lunka kliva halta		2	2020/Nov/13/1332	11.0	20.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_21.wav	springa stapla stövla tassa		2	2020/Nov/13/1332	11.0	21.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_22.wav	hacka sno knycka slipa		2	2020/Nov/13/1332	11.0	22.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_23.wav	knacka gnugga skura		2	2020/Nov/13/1332	11.0	23.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_24.wav	vada snava trippa vackla		2	2020/Nov/13/1332	11.0	24.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_25.wav	fläta kasta		2	2020/Nov/13/1332	11.0	25.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_3.wav	glida ragla stå stiga		2	2020/Nov/13/1332	11.0	3.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_4.wav	vika gripa slå torka		2	2020/Nov/13/1332	11.0	4.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_5.wav	repa nypa daska dunka		2	2020/Nov/13/1332	11.0	5.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_6.wav	ila snubbla skynda smyga		2	2020/Nov/13/1332	11.0	6.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_7.wav	linda grabba klicka vira		2	2020/Nov/13/1332	11.0	7.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_8.wav	svaja vackla flanera kila		2	2020/Nov/13/1332	11.0	8.0
11_sp13_replication_swe_2020_Nov_13_1332_block_2_word_presentation_9.wav	ösa snärta rota polera		2	2020/Nov/13/1332	11.0	9.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_0.wav	repa norpa borsta karva		3	2020/Nov/13/1332	11.0	0.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_1.wav	repa		3	2020/Nov/13/1332	11.0	1.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_10.wav	gripa dunka stövla		3	2020/Nov/13/1332	11.0	10.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_11.wav	knycka hissa tvätta slå		3	2020/Nov/13/1332	11.0	11.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_12.wav	linda nypa tvätta pilla		3	2020/Nov/13/1332	11.0	12.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_13.wav	traska nypa tvätta vackla		3	2020/Nov/13/1332	11.0	13.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_14.wav	kasta snubbla fläta skyffla		3	2020/Nov/13/1332	11.0	14.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_15.wav	vira gnugga torka rycka		3	2020/Nov/13/1332	11.0	15.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_16.wav	vada stå linka		3	2020/Nov/13/1332	11.0	16.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_17.wav	peta fila svabba snärta		3	2020/Nov/13/1332	11.0	17.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_18.wav	rota bulta fila ösa		3	2020/Nov/13/1332	11.0	18.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_19.wav	stappla glida stampa kila		3	2020/Nov/13/1332	11.0	19.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_2.wav	tassa halta cykla skejta		3	2020/Nov/13/1332	11.0	2.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_20.wav	promenera ila vanka kila		3	2020/Nov/13/1332	11.0	20.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_21.wav	sno greppa plocka kiva		3	2020/Nov/13/1332	11.0	21.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_22.wav	trampa jogga lunka rusa		3	2020/Nov/13/1332	11.0	22.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_23.wav	kliva tåga halka skynda		3	2020/Nov/13/1332	11.0	23.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_24.wav	smyga tåga knalla rusa		3	2020/Nov/13/1332	11.0	24.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_25.wav	polera rista klippa		3	2020/Nov/13/1332	11.0	25.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_3.wav	ragla flanera marschera löpa		3	2020/Nov/13/1332	11.0	3.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_4.wav	fly pinna vandra svassa		3	2020/Nov/13/1332	11.0	4.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_5.wav	skura signera vika daska		3	2020/Nov/13/1332	11.0	5.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_6.wav	skura snava ränna		3	2020/Nov/13/1332	11.0	6.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_7.wav	gå ströva sparka knäa		3	2020/Nov/13/1332	11.0	7.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_8.wav	klösa		3	2020/Nov/13/1332	11.0	8.0
11_sp13_replication_swe_2020_Nov_13_1332_block_3_word_presentation_9.wav	stövla springa svaja skutta		3	2020/Nov/13/1332	11.0	9.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_0.wav	torka snyta klösa		1	2020/Nov/13/1530	12.0	0.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_1.wav	torka klösa grubbla dyka	22:30	1	2020/Nov/13/1530	12.0	1.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_10.wav	slå repna fånga	det ska vara repna 26:37	1	2020/Nov/13/1530	12.0	10.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_11.wav	trampa lysna gå	ska vara lysna 26:54	1	2020/Nov/13/1530	12.0	11.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_12.wav	glida svinga		1	2020/Nov/13/1530	12.0	12.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_13.wav	pilla bulka gå	27:33	1	2020/Nov/13/1530	12.0	13.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_14.wav	traska valka 		1	2020/Nov/13/1530	12.0	14.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_15.wav	piska	inget mer 28:15	1	2020/Nov/13/1530	12.0	15.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_16.wav	gripa slunga fara	28:34	1	2020/Nov/13/1530	12.0	16.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_17.wav	halka slunga		1	2020/Nov/13/1530	12.0	17.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_18.wav	skrida falla hoppa		1	2020/Nov/13/1530	12.0	18.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_19.wav	vaska risk	29:38	1	2020/Nov/13/1530	12.0	19.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_2.wav	grubbla viska dyka		1	2020/Nov/13/1530	12.0	2.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_20.wav	smyga lunka 		1	2020/Nov/13/1530	12.0	20.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_21.wav	grabba traska hissa		1	2020/Nov/13/1530	12.0	21.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_22.wav	nypa svepa		1	2020/Nov/13/1530	12.0	22.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_23.wav	lunka svepa rys		1	2020/Nov/13/1530	12.0	23.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_24.wav	jogga knalla svepa		1	2020/Nov/13/1530	12.0	24.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_25.wav	repa klösa strev	31:50	1	2020/Nov/13/1530	12.0	25.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_3.wav	ila vada skrämma	24:06	1	2020/Nov/13/1530	12.0	3.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_4.wav	grubbla rodna viska		1	2020/Nov/13/1530	12.0	4.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_5.wav	stegra ränna stövla		1	2020/Nov/13/1530	12.0	5.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_6.wav	skövla rodna snyften	kan inte höra något annat 25:15	1	2020/Nov/13/1530	12.0	6.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_7.wav	gripa fallna regna		1	2020/Nov/13/1530	12.0	7.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_8.wav	piggna ränna 		1	2020/Nov/13/1530	12.0	8.0
12_sp13_replication_swe_2020_Nov_13_1530_block_1_word_presentation_9.wav	fallna vakna		1	2020/Nov/13/1530	12.0	9.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_0.wav	promenera halka rodna skutta		2	2020/Nov/13/1530	12.0	0.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_1.wav	trampa traska vakna		2	2020/Nov/13/1530	12.0	1.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_10.wav	svabba nypa fila		2	2020/Nov/13/1530	12.0	10.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_11.wav	tassa lunka kliva		2	2020/Nov/13/1530	12.0	11.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_12.wav	fly lunka stega		2	2020/Nov/13/1530	12.0	12.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_13.wav	rå glida fly	38:37	2	2020/Nov/13/1530	12.0	13.0
12_sp13_replication_swe_2020_Nov_13_1530_block_2_word_presentation_14.wav	hacka sno klyfta	38:55	2	2020/Nov/13/1530	12.0	14.0
